,hash_x,text,score_x,cosineSim_x,result_x,negative_ny,distortion,magnitude,category,quote,userid_x,time_x,hash_y,score_y,cosineSim_y,result_y,userid_y,time_y
3621,-5.84703e+18,"DBZ Kai, the perfect after dinner snack XD It's been a nice b-day, lots of love to everyone for the birthday wishes! And the gifts <33 So much love!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9175859973053001],0.0,,,,,,a4a6525085ec9c8c72d5f2fc7eee7f6c,2010-05-28 0:05:25,-5.85e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9175859973053001],0,a4a6525085ec9c8c72d5f2fc7eee7f6c,28/05/2010 00:05
3622,8.87752e+18,is very happy as she has woken up to find 2 inches of snow in her garden and has now put on a ridiculous number of layers to go outside and play in it.,"[1, 1, 3, 1, 1, 1, 2, 1, 1, 1]",[0.8642715221443743],0.0,,,,,,b28ce95bbf80425298b11916a6ef346b,2009-12-21 9:59:37,8.88e+18,"[1, 1, 3, 1, 1, 1, 2, 1, 1, 1]",[0.8642715221443743],0,b28ce95bbf80425298b11916a6ef346b,21/12/2009 09:59
3623,2.9631e+18,"Film composer Alexandre Desplat is a flutist <3 //// AND not to mention, his New Moon and Harry Potter and the Deathly Hallows pt. 1 scores are kickass.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9283330110954489],0.0,,,,,,4c4c4d5183d8541f100526a6aaaf0e43,2011-01-13 23:10:54,2.96e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9283330110954489],0,4c4c4d5183d8541f100526a6aaaf0e43,13/01/2011 23:10
3624,-7.60807e+18,It looks like today features cannibalism...*sighs* It's not that it bothers me. It just reminded me of something else. Will the scars ever leave?,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",[0.8212657777080037],0.0,,,,,,01530624766b3be63c7709c6581c335d,2011-03-22 20:36:06,-7.61e+18,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",[0.8212657777080037],0,01530624766b3be63c7709c6581c335d,22/03/2011 20:36
3625,8.36615e+18,It rained so hard today the roof at work couldn't even restrain it from hitting my head while inside. And I come home to find the swimming pool has overflowed all over the courtyard. At least there's no lovebugs pissin me off.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7758566099774078],0.0,,,,,,0765c56b2da0e50568488dbbbe93751b,2010-09-28 22:33:57,8.37e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7758566099774078],0,0765c56b2da0e50568488dbbbe93751b,28/09/2010 22:33
3626,2.57673e+18,"And the tongue is like a fire. It is a world of wrong, occupying its place in our bodies and spreading evil through our whole being. It sets on fire the entire course of our existence with the fire that comes to it from hell itself. http:////bible.us//Jas3.6.GNT","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.9562620302207263],0.0,,,,,,e72db17b733836675960851cda630ff1,2011-02-18 3:22:57,2.58e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.9562620302207263],0,e72db17b733836675960851cda630ff1,18/02/2011 03:22
3627,5.43086e+18,"Ugh. Tgif. All I have to say. Food. Makin damn macncheese for little bro and his runt friends. Neighbors need to calm their shit and turn it down. Mall later? I think so. Gooin to crash so, if I don't text back.. call or keep texting. Youknow. Cornmaze tomarrow maybe. Let's just see what happens, ohgod?.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8451654506486956],0.0,,,,,,12170edda5667c961a48d9715f391de2,2010-10-22 17:30:43,5.43e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8451654506486956],0,12170edda5667c961a48d9715f391de2,22/10/2010 17:30
3628,-7.82297e+18,"<3 OliSkyes&AlexEvans They are tooooo awesome. Bored, wishes she was feeling better. Really wanted to go on the field trip. . .","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.824387461615819],0.0,,,,,,51ad38195cad45484da4149858e4f1b5,2009-10-01 16:27:53,-7.82e+18,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.824387461615819],0,51ad38195cad45484da4149858e4f1b5,01/10/2009 16:27
3629,3.2247e+18,"OMG, first word of a new Scrabble game and I used ALL of my letters for the word /trodden/"" that has given me 72 points! :D""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9022835624326211],0.0,,,,,,6f780cf2b8d1c05277640c28e0733464,2010-04-12 2:18:40,3.22e+18,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9022835624326211],0,6f780cf2b8d1c05277640c28e0733464,12/04/2010 02:18
3630,-2.85713e+18,"People who want to get rich fall into temptation and a trap and into many foolish and harmful desires that plunge men into ruin and destruction. For the love of money is a root of all kinds of evil. Some people, eager for money, have wandered from the faith and pierced themselves with many griefs. - 1 Timothy 6:9-10 - NIV","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9951295850428953],0.0,,,,,,b153a5bd64101d8d458046f9030004a9,2010-05-28 11:07:26,-2.86e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9951295850428953],0,b153a5bd64101d8d458046f9030004a9,28/05/2010 11:07
3631,1.95816e+17,"has an iron shaped mark on her floor now, as she was very suprised when Liz got kicked off the apprentice instead of Baggs /the brand/"" ://""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.883438682484872],0.0,,,,,,64463aa93c9145fa0724a9e89ea7be2a,2010-12-08 23:49:02,1.96e+17,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.883438682484872],0,64463aa93c9145fa0724a9e89ea7be2a,08/12/2010 23:49
3632,-3.44186e+18,Fun-ish awkward-ish day with Kathy S Tran and Josh hahaha went booths corners then had a party at staples then chilled at the park...good timess,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9032898178692916],0.0,,,,,,e3dcf659fccb761dea63a62609a9bbd9,2011-03-05 23:35:47,-3.44e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9032898178692916],0,e3dcf659fccb761dea63a62609a9bbd9,05/03/2011 23:35
3633,-6.43062e+18,Peoplez I am seriously still looking for a band. If you know anyone who is a drummer//bassist//singer I could really use them!!! :] thanks,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8232591606979932],0.0,,,,,,b6f1257ff213585723c66e253d2b92f7,2010-02-25 0:18:42,-6.43e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8232591606979932],0,b6f1257ff213585723c66e253d2b92f7,25/02/2010 00:18
3634,-4.68516e+18,one source recomends identifying a brown recluse spider by checking to see if it has three eyes.........yea........like I'm going to get that frigg'n close!!!!!!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8521554771583623],0.0,,,,,,ed35b5f3f60f0650fdc74b397f2bf00b,2009-10-16 16:03:17,-4.69e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8521554771583623],0,ed35b5f3f60f0650fdc74b397f2bf00b,16/10/2009 16:03
3635,2.26909e+18,"really likes the new Yahoo Mail format - if you're using Yahoo, switch to the new format! More like Outlook (preview pane, automatically checks for new messages) and easier on the eyes. Calendar opens in a new tab, too.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8798489801501883],0.0,,,,,,0e3fdb89c7706b13891170ab2a9017c7,2010-05-14 15:27:22,2.27e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8798489801501883],0,0e3fdb89c7706b13891170ab2a9017c7,14/05/2010 15:27
3636,-8.37711e+18,Just gonna stand there and watch me burn  but that's alright because I like the way it hurts  Just gonna stand there and hear me cry  But that's alright because I love the way you lie  I love the way you lie. <3,"[5, 5, 1, 5, 3, 5, 9, 1, 0, 0]",[0.986659816851497],1.0,,,,,,4908adae6cf09defb838925defcc5e61,2010-07-08 11:07:23,-8.38e+18,"[5, 5, 1, 5, 3, 5, 9, 1, 0, 0]",[0.986659816851497],1,4908adae6cf09defb838925defcc5e61,08/07/2010 11:07
3637,6.629e+18,"All I have to say is that some people are just freaking stupid. They get angry over stupid, petty things. Then they just do stupid stuff.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.8828959773649012],0.0,,,,,,894b5273043ab3a14b702d54813a5efc,2010-08-26 21:46:06,6.63e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.8828959773649012],0,894b5273043ab3a14b702d54813a5efc,26/08/2010 21:46
3638,-2.03587e+18,"It doesn't matter how many times this happens, everytime the priest starts slinging holy water, I jump when it hits me.","[5, 5, 1, 1, 1, 1, 1, 1, 1, 0]",[0.7868854429781612],0.0,,,,,,f240c4711bb126e675c5243a218e8020,2011-03-20 16:40:34,-2.04e+18,"[5, 5, 1, 1, 1, 1, 1, 1, 1, 0]",[0.7868854429781612],0,f240c4711bb126e675c5243a218e8020,20/03/2011 16:40
3639,-8.00722e+18,"im gonna go ahead and take this one totally out of context...  /i don't even have pants on./"" - Nicolas Feliciano   Linda Ashley bothered?""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.5950825450552698],0.0,,,,,,2b0817c63a8a58ad05f4bf88675f9fa2,2010-08-01 5:19:44,-8.01e+18,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.5950825450552698],0,2b0817c63a8a58ad05f4bf88675f9fa2,01/08/2010 05:19
3640,4.16021e+18,2 oL mah cuzins here in FB wat do yu think 12//01 or 01//14.....? cge n teL me wat yu think...?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7455016905396485],0.0,,,,,,b98ed786cb2fe320ca8993b5bc5794d4,2009-11-26 8:32:28,4.16e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7455016905396485],0,b98ed786cb2fe320ca8993b5bc5794d4,26/11/2009 08:32
3641,-7.81334e+18,"Non-petowners who visit & like to complain about our pets: 1.They live here.You don't. 2. If u don't want their hair on your clothes, stay off the furniture. That's why they call it 'fur'-niture. 3. I like my pets alot better than I like most people. 4. To u, they are animals. To me,they are children who are short, hairy, walk on all fours & don't speak clearly. Copy & Post if you love your pet! (or pets)","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9286763364245664],0.0,,,,,,415395889f8b129403ff5e02cb7eaeb9,2010-07-11 22:24:48,-7.81e+18,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9286763364245664],0,415395889f8b129403ff5e02cb7eaeb9,11/07/2010 22:24
3642,6.84445e+18,"The world has ended, yet here I stand. Cold and beaten, scared and abandoned, a solitary life in a lonely world. I was unworthy to be left behind, unworthy to be saved, somewhere between Heaven and Hell. But I see a light in the midst of the darkness. And His name is Jesus.","[1, 1, 1, 1, 1, 1, 1, 3, 3, 1]",[0.9034429251865931],0.0,,,,,,8ff6192bbbb717c36097b33e244d91de,2011-01-24 0:48:55,6.84e+18,"[1, 1, 1, 1, 1, 1, 1, 3, 3, 1]",[0.9034429251865931],0,8ff6192bbbb717c36097b33e244d91de,24/01/2011 00:48
3643,-8.79239e+16,"They can't build a satellite to tell you how loved you are,   or some kind of life device that holds you in when you've gone too far","[5, 1, 1, 1, 1, 1, 1, 1, 5, 0]",[0.9020875656130529],0.0,,,,,,303ae1c4c034f9ab68985d9515cf1368,2010-10-12 14:37:05,-8.79e+16,"[5, 1, 1, 1, 1, 1, 1, 1, 5, 0]",[0.9020875656130529],0,303ae1c4c034f9ab68985d9515cf1368,12/10/2010 14:37
3644,5.28778e+17,"just got back from The Green Hornet, I must say it was pretty funny. I'm quite happy with it as a whole, worth a watch I'd say","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.866964670745218],0.0,,,,,,a4a6525085ec9c8c72d5f2fc7eee7f6c,2011-01-14 23:54:50,5.29e+17,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.866964670745218],0,a4a6525085ec9c8c72d5f2fc7eee7f6c,14/01/2011 23:54
3645,3.36256e+18,"Watching /I Didn't Know I Was Pregnant/"". What a trip! The girl was real sick and she ends up crashing her car. Next thing she knows","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.626802554470713],0.0,,,,,,f49956142aab2ad74decfd49a103c2f1,2010-07-31 16:22:44,3.36e+18,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.626802554470713],0,f49956142aab2ad74decfd49a103c2f1,31/07/2010 16:22
3646,-8.97318e+18,"is annoying you with my status updates for one reason and one reason only, Cuz I'm bored and its entertaining me :)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8507274974505828],0.0,,,,,,6652af8f87f0f01af8ca2456c2e8a24d,2010-07-18 23:43:15,-8.97e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8507274974505828],0,6652af8f87f0f01af8ca2456c2e8a24d,18/07/2010 23:43
3647,6.81079e+18,Ok so third day I called in to work sick still dying but only have a really bad cough and a little dizzy but otherwise fine. But I have taken three different medications and so far none of them has worked on this cough going to kill it it killing my throat. but I should be into work no matter what tomorrow since I have no freebies anymore,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.920328917274686],0.0,,,,,,1121bfb9e6876425059f940288c146bf,2010-09-19 10:59:03,6.81e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.920328917274686],0,1121bfb9e6876425059f940288c146bf,19/09/2010 10:59
3648,5.0577e+18,"some people have a real knack for yelling all the f***ing time, how very annoying it is. yet, sometimes i cant help but yell back at them. ugh.","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8804802655128846],0.0,,,,,,531e0056fe33e3768aa4a702f819dac9,2011-01-13 20:48:51,5.06e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8804802655128846],0,531e0056fe33e3768aa4a702f819dac9,13/01/2011 20:48
3649,5.82199e+18,"Prayer request to anyone who will pray: My father is going through a whole lot of problems right now and I am not comfortable disclosing them, but plaese pray that God would be willing to turn him around spiritually and that I would know how to be of use in this situation. I am very distressed over him and I covet your prayers, thank you.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.941840876790302],0.0,,,,,,1846cab0c654b3b49d2ed26ee74319c5,2009-11-04 2:37:31,5.82e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.941840876790302],0,1846cab0c654b3b49d2ed26ee74319c5,04/11/2009 02:37
3650,-4.38832e+18,Another year past ~ a few ups & downs ~ some you remember ~ some you forget ~ New Year ahead ~ Dreams to Collect ~Loving the best & ignoring the rest!.~,"[5, 5, 5, 5, 1, 1, 3, 1, 0, 0]",[0.8230546717052194],0.0,,,,,,7df70412b15da417ab55a83f808ac554,2010-01-01 21:45:41,-4.39e+18,"[5, 5, 5, 5, 1, 1, 3, 1, 0, 0]",[0.8230546717052194],0,7df70412b15da417ab55a83f808ac554,01/01/2010 21:45
3651,4.87304e+18,"As the poet said, 'Only God can make a tree' -- probably because it's so hard to figure out how to get the bark on. Woody Allen","[4, 4, 5, 3, 5, 1, 3, 1, 1, 0]",[0.9795783858543462],1.0,,,,,,676acf27dcf2b9ef7355ceab76897350,2010-09-09 18:20:05,4.87e+18,"[4, 4, 5, 3, 5, 1, 3, 1, 1, 0]",[0.9795783858543462],1,676acf27dcf2b9ef7355ceab76897350,09/09/2010 18:20
3652,-1.7201e+18,"Can't sleep, gutter must b broken or blocked cos its overflowin and all I can hear on my window is, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP, TAP!!!!!","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.7595506487814729],0.0,,,,,,af866a41657e88b4deda5e34198d7e39,2011-02-12 3:26:10,-1.72e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.7595506487814729],0,af866a41657e88b4deda5e34198d7e39,12/02/2011 03:26
3653,-5.75738e+18,"Is planning an art collaboration each month this year each with a different person or group of people, using different mediums or styles as part of his new year resolution type things","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9107024926795665],0.0,,,,,,2549774d68d7ccbcba069afb45c7e237,2010-01-04 18:49:52,-5.76e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9107024926795665],0,2549774d68d7ccbcba069afb45c7e237,04/01/2010 18:49
3654,-6.01321e+18,"Argentina 82 - Serbia 84 =//  que paso con ese 20 - 9 del principio? =(  pero bue, un tropezon no es caida... ahora a prepararse para los octavos","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.8566308131731519],0.0,,,,,,496a86771da1e30f0892e489cd2f7b36,2010-09-02 18:02:15,-6.01e+18,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.8566308131731519],0,496a86771da1e30f0892e489cd2f7b36,02/09/2010 18:02
3655,7.41513e+18,"That pigeon is back! or rather a bar-shouldered dove according to Slater's guide.  Was sitting down having a smoke outside when it landed on the table. It walked back and forth stopping every now and then to hold it head up, puff its chest out and stamp its feet. Damndest thing I ever saw.  It either has a romantic interest in me or wants a fight. Not sure which is more scary.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8856611918269677],0.0,,,,,,4da0add98e27cb8a922da3b910a6fc53,2011-02-20 8:53:57,7.42e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8856611918269677],0,4da0add98e27cb8a922da3b910a6fc53,20/02/2011 08:53
3656,-1.42736e+18,"ATTENTION!!!!!!!!!!Do NOT join the group currently on Facebook with the title /Becoming a Father or Mother was the greatest gift of my life/"" It is a group of Pedophiles trying to access your photos. This was on Fox News at 5. Please copy and post. Thanks!""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9605253839737504],1.0,,,,,,bf45ea766695c09187b2d67d0fe6da3f,2010-08-18 16:45:10,-1.43e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9605253839737504],1,bf45ea766695c09187b2d67d0fe6da3f,18/08/2010 16:45
3657,-7.60454e+18,Ran into the best dressed begger I have ever met on the weekend. He was an islander wearing a designer shirt and flash pair of shoes and the scan up and down he gave me suggested he was not too impressed with my style. Did not stop him from asking for money and smokes (in both French and English) from me and everyone else passing by.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9224676521962359],0.0,,,,,,4da0add98e27cb8a922da3b910a6fc53,2011-05-09 23:49:02,-7.6e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9224676521962359],0,4da0add98e27cb8a922da3b910a6fc53,09/05/2011 23:49
3658,-6.90837e+18,"Have you ever just wanted to be gone. Or never-born? Well that's how I'm feeling. Sometimes the littlest things have a great impact, mine is in a negative way. I better be prepared to say goodbye to people. If only I had a second chance.?","[1, 1, 1, 1, 1, 1, 1, 1, 3, 3]",[0.8855737339571375],0.0,,,,,,1ed800d4d26b7ccf86d3efa1670c0f45,2010-09-14 3:50:03,-6.91e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 3]",[0.8855737339571375],0,1ed800d4d26b7ccf86d3efa1670c0f45,14/09/2010 03:50
3659,-2.15392e+18,im so cold i think when i die i wanna go to hell cuz theres no way heaven could be warm lol,"[5, 1, 3, 1, 1, 1, 3, 5, 1, 0]",[0.8975859980972037],0.0,,,,,,dbd7fba7e17bf39251d01d88dd758c34,2010-06-23 18:01:40,-2.15e+18,"[5, 1, 3, 1, 1, 1, 3, 5, 1, 0]",[0.8975859980972037],0,dbd7fba7e17bf39251d01d88dd758c34,23/06/2010 18:01
3660,1.56592e+18,"Perhaps Freud was into something here.   My little Marysia: Whom do you love more, me or your boyfriend? Because I love you more.   Me: *Long speech about different kinds of love and the independence of each of them etc etc etc*   M: So whom do you love more!?","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9049091895403443],0.0,,,,,,995e4ebabf51c8603826114f233b66d5,2010-06-29 18:21:04,1.57e+18,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9049091895403443],0,995e4ebabf51c8603826114f233b66d5,29/06/2010 18:21
3661,-1.86437e+18,Count your blessings,"[1, 3, 1, 1, 3, 1, 1, 0, 0, 0]",[0.673832141987042],0.0,,,,,,995e4ebabf51c8603826114f233b66d5,2009-11-26 13:43:01,-1.86e+18,"[1, 3, 1, 1, 3, 1, 1, 0, 0, 0]",[0.673832141987042],0,995e4ebabf51c8603826114f233b66d5,26/11/2009 13:43
3662,-9.08178e+18,"So my 13 year old niece apparently doesn't know how to use a door. I walked down the hall (which her room is directly at the end of) and saw her getting dressed. It was kind of funny how she jumped when I said /you might wanna shut the door./""""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.922606801994463],0.0,,,,,,088bf0ed841bcc366475b3975eb1b9d2,2010-09-10 12:09:08,-9.08e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",[0.922606801994463],0,088bf0ed841bcc366475b3975eb1b9d2,10/09/2010 12:09
3663,8.868e+18,"My friends, what good is it for one of you to say that you have faith if your actions do not prove it? Can that faith save you? http:////bible.us//Jas2.14.GNT","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9387530982718881],0.0,,,,,,e72db17b733836675960851cda630ff1,2011-02-08 0:38:56,8.87e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9387530982718881],0,e72db17b733836675960851cda630ff1,08/02/2011 00:38
3664,-6.61715e+18,"Sometimes, I just want to let myself go and let my /inner bitch/"" free and scream /""I FUCKING TOLD YOU SO!!!!!!!!/""""","[1, 3, 1, 1, 1, 1, 1, 0, 0, 0]",[0.7835874752338944],0.0,,,,,,396460c978e345324e25b116356b6020,2011-03-30 0:54:05,-6.62e+18,"[1, 3, 1, 1, 1, 1, 1, 0, 0, 0]",[0.7835874752338944],0,396460c978e345324e25b116356b6020,30/03/2011 00:54
3665,2.7878e+18,"Contractions and a migraine all night last night, what a terrible combo! I think I need to treat my pregnant feet to a nice pedicure.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8346186607303299],0.0,,,,,,1846cab0c654b3b49d2ed26ee74319c5,2010-07-26 21:28:07,2.79e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8346186607303299],0,1846cab0c654b3b49d2ed26ee74319c5,26/07/2010 21:28
3666,5.59988e+18,"Even if we kill all the terrorists involved with the 9-11 attacks, it can never bring back your loved ones from the grave...-_-","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.7857203474774117],0.0,,,,,,a8b2c778af65ca2c46306554f338cacb,2011-05-10 2:33:32,5.6e+18,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.7857203474774117],0,a8b2c778af65ca2c46306554f338cacb,10/05/2011 02:33
3667,-8.93435e+18,"Seriously....I am so done with this. I stick up for you even though you treat everyone including me like crap. I deal with all your insensitivity, because I know you have a good side to you and we have each others backs. But I have a limit of how much of your BS I can take. I am intelligent, good with school work, and hanging out with my friends means everything to me. If you don't realize this about me, GET OUT OF MY LIFE! I'm sick and tired of being treated like some stupid useless girl!","[1, 1, 7, 3, 1, 1, 1, 1, 1, 1]",[0.9475898487684434],0.0,,,,,,8c393982479748c5a53acaa7a3717c71,2011-08-19 2:39:14,-8.93e+18,"[1, 1, 7, 3, 1, 1, 1, 1, 1, 1]",[0.9475898487684434],0,8c393982479748c5a53acaa7a3717c71,19/08/2011 02:39
3668,7.85603e+18,"Any man who appeals to the law is either a fool or a coward. Any man who cannot take care of himself without that law is both. For a wounded man shall say unto his assaiant: if i live i will kill you, if i die you are forgiven. Such is the rule of honour.  - Omerta, Ashes of the Wake, Lamb of God","[3, 1, 1, 1, 1, 2, 1, 1, 1, 3]",[0.9763226056054359],1.0,,,,,,498f553bf758b61c8102b766c94fcd65,2011-01-13 6:52:43,7.86e+18,"[3, 1, 1, 1, 1, 2, 1, 1, 1, 3]",[0.9763226056054359],1,498f553bf758b61c8102b766c94fcd65,13/01/2011 06:52
3669,-6.54563e+18,"Well, I'm not going to be able to sleep tonight because of sick, twisted, freak horror movies based on actual events and including actual footage and audio.","[1, 1, 1, 5, 1, 5, 1, 1, 1, 1]",[0.8604335506784442],0.0,,,,,,4ea019612f27c228477336e385f05dfb,2009-11-20 2:04:17,-6.55e+18,"[1, 1, 1, 5, 1, 5, 1, 1, 1, 1]",[0.8604335506784442],0,4ea019612f27c228477336e385f05dfb,20/11/2009 02:04
3670,9.53215e+17,you know what sucks? having nostalgia hit you...I'm trying to find the names of 90's songs...but I can't remember for the life of me...,"[1, 1, 1, 1, 1, 3, 7, 1, 1, 0]",[0.8579013858137142],0.0,,,,,,57118d9a71e91b6568471ffbd7077415,2010-08-06 2:24:00,9.53e+17,"[1, 1, 1, 1, 1, 3, 7, 1, 1, 0]",[0.8579013858137142],0,57118d9a71e91b6568471ffbd7077415,06/08/2010 02:24
3671,-3.47451e+18,"/The important thing is this: To be able at any moment to sacrifice what we are for what we could become./""""","[1, 4, 4, 5, 1, 3, 2, 3, 0, 0]",[0.9628143692065707],1.0,,,,,,b573cfeb6ec090948d454b1a0441376b,2010-02-18 4:20:09,-3.47e+18,"[1, 4, 4, 5, 1, 3, 2, 3, 0, 0]",[0.9628143692065707],1,b573cfeb6ec090948d454b1a0441376b,18/02/2010 04:20
3672,-9.1198e+18,Self destruction initiated. And then my thoughts go off to when Bottom was cutting off his body parts. You wouldn't understand.,"[1, 1, 1, 1, 1, 5, 1, 3, 1, 1]",[0.7902602506810715],0.0,,,,,,3e6f69fc89da71e8237c717ac218677b,2009-10-28 4:13:36,-9.12e+18,"[1, 1, 1, 1, 1, 5, 1, 3, 1, 1]",[0.7902602506810715],0,3e6f69fc89da71e8237c717ac218677b,28/10/2009 04:13
3673,-7.92596e+18,"If you put me in a house I would much prefer a flat, If you put me in a flat then I'd rather have a house.","[3, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9207428395433943],0.0,,,,,,ca4591994c00795feecfdf8c5d96d6c9,2009-12-19 1:03:25,-7.93e+18,"[3, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9207428395433943],0,ca4591994c00795feecfdf8c5d96d6c9,19/12/2009 01:03
3674,5.56117e+18,"I may not be rich. I may not have a fancy car. But I think I bring alot to the table. I dont hate. I help when asked. I have bad days like everyone does. I try to remind myself that the bad is for but a minute and the next day will be better. Hate is a cancer, Forgiveness is a blessing, Friends are wealth, Family is peace of mind, and Children are just pure joy. Live life, don't just exist!!! ?","[1, 1, 3, 3, 1, 1, 1, 1, 1, 0]",[0.9444184728465447],1.0,,,,,,bf45ea766695c09187b2d67d0fe6da3f,2011-04-16 22:02:35,5.56e+18,"[1, 1, 3, 3, 1, 1, 1, 1, 1, 0]",[0.9444184728465447],1,bf45ea766695c09187b2d67d0fe6da3f,16/04/2011 22:02
3675,-2.83608e+18,"This job seaching stuff is getting to me =// even with my family pressuring me, depressing back stabbing me. and the fact we're in debt. Man, I need to get away but i cant :(","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.9213819750906296],0.0,,,,,,183645c7ba4364a6af0e8b944b33eb06,2011-03-21 17:03:47,-2.84e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.9213819750906296],0,183645c7ba4364a6af0e8b944b33eb06,21/03/2011 17:03
