hash,text,score,cosineSim,result
3.7425598798954E+018,just washed a paper plate so that he could use it for something else. It would have been easier to just grab a new one right next to him.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8622840678997438],0
8.15940175439985E+018,i love how nobody ever says anything on my profile except for kevin. who is a freak.  jk love you kevin!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8633804841820353],0
4.65291990109222E+017,As Christmas Approaches....First A Merry Christmas to all. But let us also remember that Christmas is a promise from God. A promise first written many year prior to the birth if Jesus that winter morning. The promise was that the messiah would come and atone for man's sin. This promise is delivered on Easter.,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",[0.9161965888093937],0
3.51663200751599E+017,"*yawn* Sleepy. 8:00am classes and I cannot be friends. Good day. Good professors. A few (ok, more than a few) annoying classmates. Good night.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.7757532339993531],0
-3.58812398406009E+018,"Es tont ein voller Harfenklang  den lieb' und sehnsucht schwellen,  er dringt zum herzen tief und bang  und laBt das auge quellen  O rinnet, Tranen, nur herab,  o schlage herz, mit Beben!  Es sanken lieb' und gluck ins grab  verloren ist das leben   Choir-is controlling my life! :D","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.985696832174341],1
8.31811974985971E+018,Well I just got a txt & I was so excited thinking someone was txtin me & I didn't have to be all bored.But then I opened it & was just from myvalleyweatheralert thing or whatever.Apparently BL has a 2 hour delay.,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8496091033258771],0
-7.22876314472834E+018,Yesterday a kid was in the office all day for breaking dress code. He didn't understand why he couldn't wear backless sandals in the summer...but he was wearing black socks with black sandals...yeah.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9190137638260194],0
-5.48174401734973E+018,"I picked up at book at the bookstore called /Get a Life That Doesn't Suck/"". I opened to the title page and someone had left a sticky note that said: /""Step 1: Don't Read Twilight/""""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.799850137042415],0
1.5799664900381E+017,Meh............. I am so exhausted and I am so sick of drama..I skipped out on school today....I wasn't feeling good emotionally. Almost all my friends are Pissed at me... So...I thought they needed a break from me. Which they do.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.900598651310688],0
-3.2874234534921E+018,So what if my weekend // week has been bad? So what if I'm tired and stressed? Just keep on doing what you're already doing.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8339184697535148],0
-1.34763816391179E+018,"It tears me apart to sacrifice it all But I'm forced to let go, Tell me I'm frozen But what can I do? Can't tell the reasons When lies turn into truth I sacrifice for you You say that I am frozen But what can I do? Everything will slip away Shattered pieces will remain,When memories fade into emptiness,Only time will tell its tale If it all has been in vain ; I can't feel my senses I just feel the cold Frozen","[9, 5, 3, 9, 1, 7, 9, 5, 5, 0]",[0.9764024831903513],1
-7.84642617020701E+018,Doing a Speed run for Dragon Age Origins AGAIN.... so I can play Dragon Age 2 with the CORRECT storyline =w=,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9107307060920292],0
5.70682922872835E+018,"My darling, a kiss; kiss me, I'm leaving. As my body lies here broken and I'm carried to the light- Now my heart is finally open, so just let me die.  -S.C.A.V.A.","[1, 5, 3, 5, 1, 1, 2, 7, 5, 0]",[0.9288116511730097],0
5.5053646141624E+018,"Yet regardless if you love them, hate them, you wish they would die to know that you would die without them ... it matters not. Because once in your life, whatever they were to the world they become everything to you.","[7, 7, 1, 1, 1, 1, 1, 3, 1, 0]",[0.8895949032635335],0
-4.43270850081796E+018,"i should be sleeping :( but i can't. I PROMISE, BRENDEN, I WILL WAKE UP AND BE AWAKE WHEN YOU GET HERE!!","[1, 1, 1, 1, 1, 3, 1, 1, 5, 0]",[0.7795759629125448],0
-8.65602350868677E+018,Tyler just spent like ten minutes telling me how much he apreciates me and the things i do. Its so cuuuute. -pOOfkAt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8508872886143044],0
4.48411985900398E+018,"Have a grateful heart. Persistance persistance persistance. Treat othrs how u want 2 b treatd. Commit urself 2 constant improvemnt. Commit 2 quality. Note 2 self... quality n EVERY PART OF LIFE!!!! Undrstand happiness isnt from possessions, powr or presige, but relatnships wit ppl u love n repect in ur life.","[1, 5, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8233526284870664],0
2.16158375091171E+018,Just finished reading Beck... not depressed for once after finishing something! (Normally after finishing a really good series I get depressed),"[1, 1, 1, 1, 1, 1, 1, 1, 1, 5]",[0.8543710490296492],0
-1.42479646085642E+018,?  b'cOz..itz bettEr tO hAte mE fOr whO i aM..  thaN tO LOve mE fOr wht i prEtEnd tO bE.. [via Globe SMS],"[1, 3, 3, 1, 1, 1, 1, 9, 1, 0]",[0.8293368572437615],0
-3.58964865317743E+018,"1. V├úo ao Google maps 2. Cliquem em /obter direc├º├╡es/"" 3. Escrevam Jap├úo como local de partida. 4. Escrevam China como local de chegada. 5. Cliquem em /""obter direc├º├╡es/"" 6. V├úo at├⌐ ao numero 43 da indica├º├úo! 7. quando terminarem de rir... metam este texto.... no vosso perfil!...""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9208555101594469],0
-3.84962538777538E+018,"They call me the wild rose, but my name was Eliza Day. Why they called me it I do not know. For my name was Eliza Day.","[9, 1, 3, 9, 9, 3, 5, 5, 0, 0]",[0.9391398263274252],1
-2.93089243824526E+018,"Eyeball astute squad leader observe corpse lunatic female, leader squat so clasp ankle cadaver, drag until corpse reside lengthwise along gutter of boulevard. Boot squad leader, kicking cadaver to gutter, shrewd leader say, quote grand ruler, magnificent chieftain Benito Mussolini, say, /'War is to man what maternity is to a woman'/"" - Palahniuk's Pygmy""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8915522694368242],0
6.88245008944744E+018,"...and it was. Cold is half gone, got 14 hours of sleep, didn't have a 12 hour work day, and stopped caring about certain BS. To top it off I ran 4 miles and had a 12 inch oven roasted chicken sub.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.895264704929165],0
-7.73249168607363E+018,"He's the best thing to ever step in my life, he makes me feel alive after being dead inside for so long. He makes me strong.","[1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8355302907948462],0
4.36917681693779E+018,Voel of als w va vo af is. Ka myi indink hu jul voeli. Bja sterkte n dink n bid v jul,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[0.873999675768378],0
1.8601325313551E+018,Heading to England today! It's going to be so hard not being with Brandon ='(( I love him so much! <3,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.7887118976880857],0
-5.57189488145454E+017,india foxtrot yankee oscar uniform charlie alpha november uniform november delta echo romeo sierra tango alpha november delta tango hotel india sierra charlie oscar papa yankee alpha november delta papa alpha sierra tango echo tango oscar yankee oscar uniform romeo sierra tango alpha tango uniform sierra (lets see who gets it and follows the instructions!!!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9668046278017101],0
-4.40702438943997E+017,"It's true we all fall in luv, bt hesitate in proposing our luv.  i too did d same n i regret it too.  but you don't repeat the same mistake dat i did.  go ahead n propose.  it's better to have a NO in ur kitty than to live ur life in doubt.   happy propose day doston.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9099772411694546],0
-5.8932505125785E+016,"Back safely in Rustenburg, but NOT looking forward to yet another hectic week. At least there are only 4 editions left before we close for the year. I can't wait.....","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.845396054635351],0
-7.76743684267751E+018,"Did you know that you can get drunk off Pure Peppermint Extract that you can get at the store for about $2-3? The poor man is pathetic....yet, WINS AT LIFE?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9310213013203341],0
-2.58485203504673E+018,has the most awesome homework asignment ever! He has to play a video game (of his choice) for a couple of hours,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8614841350370391],0
6.2665962784275E+018,Deja un comentario con una palabra que mejor me define. S├│lo puede ser de 1 palabra. Despu├⌐s copia y pega este mensaje en tu muro para que yo pueda tambien escribir una palabra sobre ti. Esto va a ser interesante....,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9637037493163284],1
5.41391360238796E+017,"And for the record, 'No', i don't have any special feeling for him anymore. We both also have our love one. ;D Now he's really good bro of mine. And think again, this was so funny. When i tried to contact you in anyway that time, i never see you but when i really don't think about seeing you, then u just popped up from nowhere. This really makes me laugh and smile today. Hey! Nice to see ya! :D","[5, 5, 1, 3, 1, 1, 5, 1, 1, 1]",[0.9222954030099837],0
-4.03819423413019E+018,"kids just gone to bed, gonna treat myself to a curry and YES CLAIRE.... I will try to uphold my promise to you haha","[1, 2, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8124572455597069],0
4.67495272749013E+018,"To everyone who reads this: You are a valuable human being. You are unique and special, with many gifts and talents. So many times adults have preached, 'treat others as you want to be treated,' and that is so true...but do you treat you how you want to be treated? Treat yourself as you would your close friend. You deserve nothing less. <3","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.895185595401225],0
7.57415322508785E+018,maddies two month shots have put her to sleep! she slept 12 hours last night and has just slept another 4 so far... is this normal ladies?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8907964408446031],0
-8.52570699083586E+018,Wow... I sittin sumwer lyk da barbershop n havn 2 c ppl 4rm skool u dnt technicalli lyk lol gud thng he aint c me so it koo,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.7979393199250729],0
-4.47990337794575E+018,"I juss got back from camping and it was ttyyyyttteee buddy! It was so much fun. My baby got me a fish, we saw a golden eagle, I picked some berries, we saw coyotes and caught crawdads and salamanders.!!!","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8690178275216998],0
7.01019073649345E+018,Engineers have developed special paint//coatings that repel dirt etc so that buildings can be self-cleaning but why has nobody designed the self-cleaning bedroom yet?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8887913351863603],0
6.86481563863319E+018,Ok...I'm over winter break. This whole sitting around the house thing is getting old. I'm about ready to clean and reorganize the garage....,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8982954748591505],0
-4.81548078480307E+018,Well my agenda is altered. And i can say bye to my money. Hope school works out. Back to square one. :'(,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8821915291925194],0
-2.73163553097317E+018,"a pass├⌐ son oral de stage, obtenu son ann├⌐e, n'est plus ├⌐tudiant et va pouvoir prolonger son stage et trouver du taf tranquillement. ^^","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9340721313989866],0
-8.32301360440082E+018,"Friday night was epic! We rocked Fullerton! Saturday night(tonight), Performing @ Rude Dog in Covina @ 9:30 - 1:00. Come Party! You won't regret it!","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8697602212812547],0
1.30799546526123E+018,B.E.S.T. F.R.I.E.N.D.S....(B)elieve in you. (E)mphasize with you. (S)upport you. (T)rust you. (F)ight for you. (R)espect you. (I)nvolve you. (E)ncourage you. (N)eed you. (D)eserve you. and (S)tand by you. Thanks Jay for being my BEST FRIEND!? If you have a best friend like mine post this and show how much you appreciate them!,"[7, 1, 3, 3, 1, 1, 1, 1, 1, 3]",[0.8364232349682748],0
1.82168992453969E+018,"I had dinner cooked for me for once, AND got to see a movie in its entirety for only the 3rd time since my daughter was born 3 years ago... I must be cashing in some good karma.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9308244554407387],0
-3.88709407538332E+018,A definition for insanity: performing the same act over and over again expecting to obtain different results after every attempt.   We must be insane to assume that people suffering from insanity know anything about probability when they perform an act repeatedly!,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9383355872650057],1
-2.01790715970177E+018,"I realize the screaming pain, Hearing loud in my brain, But I'm going straight ahead, with the scar (Can you hear me)","[5, 5, 1, 1, 7, 1, 1, 1, 7, 3]",[0.9420320544698031],1
1.53833580035594E+018,"Everywhere i go, they say: INVU; cos when ure in front of a mirror it's W, and when it's time for T they all ask Y do INVU? But O we do, we do, we do; R we do, we do, we do! Everyone says this wherever I go, and Cessa says: especially my sister FL, who's as skinny as a Y R, and my brother we call L cos he's so F M-inat...e and our last name's Macpherson.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8722998662449543],0
5.64825950848137E+018,"feels like her classes has been like Mr. Kline's so far...yeah. and wishes that she would have taken Anatomy class back at LVA, just cuz. and it would give me some credits too.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8056611421083458],0
8.37903259590709E+018,just got his concert tickets for the next two month so Gabe if you bought me a ticket thank you but you can just give that to Monty,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8937396551014507],0
-3.99436242610267E+018,"OMFG ITS LATE! first i think its hella late, then when it is late i thought it wasnt as late as it actually was... AND I HATE PEAS, idk, lol","[1, 1, 9, 5, 1, 1, 1, 1, 1, 1]",[0.8525078816276159],0
-2.8298491843627E+018,is angry at Heidi Maree Ford. She is a lameo. She is bad. She is cruel woman. I am sad because she is mean to me. :(,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.7498419413534532],0
-2.94302473723717E+018,"I feel terrible. You know how when your computer gets slow you get all mad and start clicking a zillion times? Well, I was just on 21 Q's and I clicked a zillion times on the yes button so I have no idea what awful answers I just sent to people. D..;","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8344552408924755],0
7.86881909082763E+018,"Has been trick and treated by smally smalls who refused chocolate an treats, I suggested if he wasn't going to take treats he should at least ask if they were organic from now on and then pass them up as unethical","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8152299117097135],0
-7.5706944070139E+018,┬ô Yesterday is gone. Tomorrow has not yet come. We have only today. Let us begin. ┬ö - Mother Teresa (1910┬û1997),"[3, 2, 1, 1, 5, 0, 0, 0, 0, 0]",[0.9050995325123569],0
-9.88195310445179E+017,i am happy for all my friends that are gradutaing to day and i hope they vist more often lol hope they do well. i am still on the hunt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8828989068844348],0
-7.60292783287366E+018,"Cowardly knave stay a slave, bent in favor.  Rancor and anger pave the path of destruction. Reconstruct all of you.  Lives like knives full of pain sorrow and agony, but the light still shines through no matter how dark.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9255040274024171],0
6.73957653582089E+018,whyyyyyyYYYYyyyy am I still awake and not too tired after pulling an all nighter last night?!? Usually I can't even make it THROUGH an all nighter and end up passing out! stranger things have happened I guess...,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[0.9038116996243868],0
6.34280985516767E+018,"Emily Wilding Davison - the suffragette who threw herself under the King's horse at the Derby - also made another interesting protest: on the night of the 1911 census, she broke into and hid in a broom cupboard in the House of Commons, just so that the next day she could legitimately claim the House of Commons as her place of residence.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9508552994938045],0
-2.56610318750077E+018,"Seems to have an unquenchable desire for curry at the moment. X_x Leave me alone curry addiction, there's no curry left...","[1, 1, 1, 2, 1, 1, 1, 1, 0, 0]",[0.8851979473633131],0
-5.55091506287198E+018,The happiest of people don't necessarily have the best of everything,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[0.8558310213094843],0
-2.32239118736503E+018,"Whoa, here it comes, That funny feelin' again windin' Me up inside. Every time we touch. Hey, I don't know, Oh, tell me where to begin 'Cause I never ever Felt so much","[9, 9, 5, 5, 5, 9, 5, 5, 0, 0]",[0.9699198720709518],1
1.79643470383371E+018,so the principal flutist of the Boston Pops Orchestra is a girl from New Jersey. looks like there's a pattern forming here. .. :D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9228559235325424],0
4.71788328762872E+018,"finally got those birthday cards... better late than never, I guess.... even if it is a month and 17 days late...","[1, 1, 1, 1, 1, 1, 1, 1, 1, 5]",[0.8686910726324766],0
7.76097266334918E+018,Comment if u got the injection and it really hurt cause I missed my second 1 XD but I gotta go 2 the docs 2 get it :L,"[3, 9, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8827924550263851],0
7.62311440434305E+018,Wow is there really nothing but cowards around here u got an issue with me say it to my face  ~powerless~,"[1, 1, 3, 1, 1, 1, 3, 1, 1, 1]",[0.8983998493887179],0
7.29069938107036E+018,"It looks like mum found a tiny snail under her pillow. It could be something else though, it was too small to tell for sure, but it really did look like a snail. :L","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9294089534135941],0
-4.07897406938444E+018,You're amazing. I'm glad I met you even though the circumstances weren't favorable in the least. Lol. Thanks for putting a smile on my face. <3 I'm very grateful.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8838632834396508],0
-3.23125882831823E+018,"Imagine a dog d size of my hand snappin at my dog, and all he did was swat it away. I have a gentle puppy.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8636240372366789],0
5.69485637780508E+018,Spent the early hours of yesterday morning looking after an abandoned kitten I found outside. So tired >.< Kitty is now at the shelter.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8359856198342732],0
6.26536001743424E+018,"PUTTHIS AS YOURSTATUS AND SEE WHAT PEOPLE RATE YOU :1 = crazy , 2 = I'd marry you ,3= talkative , 4 = sarcastic, 5 = I missyou , 6 = I'd kiss you, 7 =moody , 8 = smart , 9 = energetic , 10 = spoiled , 11 = random ,12 =hot, 13 = funny , 14 = fit , 15 = amazing , 16 = tough , 17 = ...............cute,18= freak, 19 = I l?ve you","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9206935438754213],0
-8.87827955732119E+018,"Rest is not idleness, and to lie sometimes on the grass on a summer day listening to the murmur of water, or watching the clouds float across the sky, is hardly a waste of time. ~John Lubbock","[4, 5, 3, 1, 3, 1, 4, 5, 1, 0]",[0.9885115501588321],1
-3.34119113673342E+018,"So according to American Eagle Outfitters, my name is Emike Muse. I think something went wrong with our communications, but I'm not changing it.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8606447463859764],0
-2.87096767643207E+018,is restarting the detox tomorrow...again. Telling you all so I'll be accountable!! Anyone who sees me trying to cheat is fully entitled to use full power to make me regret it!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8750424307258561],0
-6.29778973988628E+018,"Listening to The Ting Tings radio in Pandora, transplanting my plants into bigger pots, and cleaning up my apartment! This is truly relaxating!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8195835537056503],0
-5.41693527692518E+018,"dressed - check, nail varnish - house keys - check, check, bag - check, phone - check, work phone - check, personal alarm - fail (oh well just have to make sure I'm not attacked in work), work keys - check   righty ho must be time for work","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",[0.8099978234161697],0
-1.4750363284311E+018,"Funny of day: Pauly came home from his first day commuting to work into the city.  Mrs. Pauly noticed he was looking peaked and asked, ┬ôHoney,  are you feeling ok?┬ö  ┬ôNot really,┬ö Pauly replied. ┬ôI┬Æm nauseous from sitting backward  on the train.┬ö  ┬ôPoor dear,┬ö Mrs. Pauly said. ┬ôWhy didn┬Æt you ask the person sitting  across from you to switch seats for a while?┬ö ┬ôI couldn┬Æt,┬ö replied Pauly, ┬ôthere was no one there.┬ö","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8533399278326389],0
6.91485526515003E+018,"Love is not breathlessness, it is not excitement, it is not the promulgation of promises of eternal passion. That is just being /in love/"" which any of us can convince ourselves we are. Love itself is what is left over when being in love has burned away","[3, 5, 2, 1, 1, 1, 1, 1, 1, 0]",[0.980669267617087],1
2.26884718495061E+018,"Haha hahahhahhahahahahahhhahaaha I will not be vanquished and you shall not achieve victory. Justice walks with me like a golden chalice her scales just and right and she is unbiased and yet she still sees all. Hahaha make ur move fool, fiend reveal urself","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.841142906428951],0
-8.58977028056729E+018,"/.Our little one finally went to sleep!. - Time to pick a movie out &&snuggle with thee hubby!./"" * [= .""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8395846165657067],0
6.65751956588686E+018,"This place is ridiculous. If only I could fit my head up my own butt, I would automatically be promoted to management.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8583690228488308],0
-3.43546661339495E+018,/I can┬Æt wait until that day where the very one I┬Æve lived for always will wipe away the sorrow that I┬Æve faced,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8533782917252897],0
7.2221888644901E+017,???????????????????????????????????????????... ?????? ?????? ??????????? ??????????????????? ?????? ???? ??????????????????????? ??????????????? ??????????? ?????? ????????? ????????????????????????????... HE's the coolest ever!! (after my father na),"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.7145180565058971],0
5.04334152122586E+018,"Did You Know  Since 1991, the number of privately owned firearms has increased by 70-75 million and the nation's total violent crime rate has decreased 38%. The nation's murder rate has decreased 43%","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9001745142969717],0
8.47526651415822E+018,"Just had a wonderful satisfying dinner of boxed mashed potatoes, tyson chicken patties, country gravy, frozen peas and salad. Oh the joys of a working mother!","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.9202446029694115],0
8.81864888232324E+018,"Gotta love the niece, she got pink icing from her grandma Phyllis sharing her cupcake with her on her face, then claps her hands saying yay when I cleaned it off. She also looked at Iggy Pop on tv and said ewwww!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8713151292641804],0
-8.41862972465945E+018,Still taking entries for MHS Year 12 Downball Tournament. Comment on either the singles or doubles discussion boards to enter. Entries close Wednesday MHS Year 12 Downball Tournament,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[0.9185748470274581],0
-6.80363902447992E+018,Ha tht wouldve actually hurt a little if i cared wht u thot of me oh well life moves on haha text the cell  ~blacky black~,"[3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9255704354529412],0
-4.7164939284883E+018,"So you met someone who set you back on your heels? GOODY GOODY!!! So you met someone and now you know how it feels. GOODY GOODY!!! So you gave her your heart too, just as I gave mine to you and she broke it in little pieces. Now how do you do? So you lie awake just singing the blues all night....ROFTLOL!!!","[5, 9, 5, 5, 5, 3, 7, 9, 0, 0]",[0.9744412282383267],1
3.14159655420614E+018,"Had such an interesting morning & afternoon, went to Just Plain Yoga for a Mindfulness Meditation workshop with buddhist monk Bhante Sujatha. I must say that I have never met a buddhist monk before and did not know what to expect. What an incredible human being and he has a wonderful sense of humor. Truly a very special & significant day for me.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9241483761451256],0
-8.81467489078584E+018,Its been one of those days MAN! I need to juss chill back with my baby and block out everyone else. A trip to the bahamas sounds good right now. As long as theres no natural disasters while im there! Love ya fam!,"[5, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.927298483964255],1
-3.97593669136098E+017,Flat tire no gas no clue where im at with a very pregnant girl next to me and it just started snowing.... How is my luck seriousially that bad?,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8095228433339713],0
6.26526114672951E+018,Eating a pop tart prob gonna go play basketball with logan and katelynn at colonel town who knows when text me  1 fly black guy,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8287749608961555],0
2.68700813874356E+018,Katelyn is being active again tonight. I am so excited that she will be here so soon. somtimes I go to sleep just so I can dream of her in my arms the only down side is when I wake up I miss her.,"[1, 1, 1, 5, 1, 1, 1, 1, 1, 1]",[0.851563407366278],0
6.00873030449242E+018,OMG kamen rider den o in singapore they fail at the subs everytime never dual sound a kamen rider vid or episode or even a movie it sound f*Cking bad seriously,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8749020520868519],0
-7.64733807439805E+018,Yay for a day filled with fun and happiness!!!!!!!!!!!! sierra's over at my house right now and mo might be coming over later today... what isn't awesome about that!!! :D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8856520226624772],0
-7.36757807494334E+018,Sharpied my leg up so much I can't be in the same room as my mom because she says I smell awful.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8666835950041465],0
-2.87766466336316E+018,Needs something warm and savory to eat to battle this dreary day...so much RAIN >< At least the new glasses came in^^,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",[0.8371290611524231],0
-6.35960442733475E+018,"Well, I can already tell that today is going to be great. Woke up at 2:30 in the afternoon and had a glass container of salsa drop on my head from the top of the fridge =.= Yay, braindamage!","[1, 1, 1, 1, 1, 1, 5, 1, 1, 1]",[0.917450452716562],0
4.14236733211371E+018,"I think I just made a funny. /Rattata learned bite. Yay!!/"" /""That's sad. He needs to learn how to bite? That's like me learning to blink... OH WAIT.THAT'S A POKEMON MOVE./"" That was unintentional.""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8394068571715748],0
-3.66757877039451E+018,didn't get a good parking space this morning and was kind of irked. Passed about a dozen cars parked right up front with citations when I got out of class. :) Sweet schadenfreude.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8961536771827763],0
8.72195403969427E+018,Ce n'est pas parce que je ne te parle pas beaucoup que je ne pense pas ├á toi. Ce n'est pas parce que je ne donne pas de nouvelles que je n'ai pas envie d'en recevoir. L'amiti├⌐ c'est difficile. Seuls les vrais amis comprennent que chacun ├á sa vie. Si tu es d'accord copie et colle,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9777878422511889],1
-5.24742854089552E+018,Auch auf den Wellen wird gefochten   Wo Fisch und Fleisch zur See geflochten   Der eine sticht die Lanz' im Heer   Der andere wirft sie in das Meer,"[7, 5, 4, 7, 9, 1, 1, 5, 1, 3]",[0.9939753414372049],1
7.93370133293297E+018,"Dear FB friends.. I am writing to tell you that I am not adding any community applications at this time. It's just not going to work.After being involved with Farmville,Yoville, Fishville,Cafeworld,Sororitylife,and Superpokepet It is time for me to take a break. I am just not ready for such a commitment. I don't want to hurt your feelings and hope you understand that it's me not you and want to still be friends.","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.918984845296597],0
-3.573198410313E+018,hungry but can't do nothin about it...everytime i eat i feel like im gonna get sick...hopefully it doesnt last for very much time soon  D:,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9042065228838126],0
-2.69741335834497E+018,": Very much happy after successfully finding season 3 of The Mentalist :D  Sorry Misfits, your time shall come soon!","[3, 1, 5, 1, 1, 1, 1, 1, 1, 1]",[0.8403422172026419],0
8.29149000425421E+018,"┬à and I try, Oh my God do I try, I try all the time┬à in this Institution. And I pray, Oh my God do I pray, I pray every single day ┬àfor a revolution.","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",[0.9164629967156053],0
-8.43477954757803E+018,Oh Im gonna ache tomorro.. Lost count of how many cuts n blisters but at least the mess of a front garden is slowly getting cleared! Now cooking for the 5000...zzzzzzzzz...,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8740047143788786],0
4.76156864054796E+018,"Only when the last tree is cut, only when the last river is polluted, only when the last fish is caught, will they realize that you can't eat money.","[2, 3, 2, 1, 1, 1, 1, 1, 1, 0]",[0.9026361493427215],0
1.13708227321278E+018,just saw harry potter n d deathly hallows n is completely in awe of it!! d movie's spectacular n thankfully true to the book!! must watch for potter fans :) :),"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8276525189214912],0
